Region,Storage,Hour,Fuel,Value
NO,Battery,23,Power,-0.0
NO,Battery,24,Power,-0.0
NO,Battery,25,Power,0.0
NO,Battery,26,Power,-0.0
NO,Battery,27,Power,-0.0
NO,Battery,28,Power,-0.0
NO,Battery,29,Power,-0.0
NO,Battery,30,Power,-0.0
NO,Battery,31,Power,-0.0
NO,Battery,32,Power,-0.0
NO,Battery,33,Power,-0.0
NO,Battery,34,Power,-0.0
NO,Battery,35,Power,-0.0
NO,Battery,36,Power,-0.0
NO,Battery,37,Power,-0.0
NO,Battery,38,Power,0.0
NO,Battery,39,Power,0.0
NO,Battery,40,Power,0.0
NO,Battery,41,Power,0.0
NO,Battery,42,Power,0.0
NO,Battery,43,Power,0.0
NO,Battery,44,Power,0.0
NO,Battery,45,Power,0.0
NO,Battery,46,Power,-0.0
NO,Battery,47,Power,-0.0
NO,Battery,48,Power,-0.0
NO,Battery,49,Power,-0.0
NO,Battery,50,Power,-0.0
NO,Battery,51,Power,-0.0
NO,Battery,52,Power,-0.0
NO,Battery,53,Power,-0.0
NO,Battery,54,Power,-0.0
NO,Battery,55,Power,-0.0
NO,Battery,56,Power,-0.0
NO,Battery,57,Power,-0.0
NO,Battery,58,Power,-0.0
NO,Battery,59,Power,0.0
NO,Battery,60,Power,0.0
NO,Battery,61,Power,0.0
NO,Battery,62,Power,0.0
NO,Battery,63,Power,0.0
NO,Battery,64,Power,-0.0
NO,Battery,65,Power,0.0
NO,Battery,66,Power,-0.0
NO,Battery,67,Power,-0.0
NO,Battery,68,Power,-0.0
NO,Battery,69,Power,-0.0
NO,Battery,70,Power,-0.0
NO,Battery,71,Power,-0.0
NO,Battery,72,Power,-0.0
NO,Battery,73,Power,-0.0
NO,Battery,74,Power,0.0
NO,Battery,75,Power,0.0
NO,Battery,76,Power,-0.0
NO,Battery,77,Power,-0.0
NO,Battery,78,Power,-0.0
NO,Battery,79,Power,-0.0
NO,Battery,80,Power,-0.0
NO,Battery,81,Power,-0.0
NO,Battery,82,Power,-0.0
NO,Battery,83,Power,-0.0
NO,Battery,84,Power,-0.0
NO,Battery,85,Power,-0.0
NO,Battery,86,Power,-0.0
NO,Battery,87,Power,0.0
NO,Battery,88,Power,0.0
NO,Battery,89,Power,0.0
NO,Battery,90,Power,0.0
NO,Battery,91,Power,0.0
NO,Battery,92,Power,0.0
NO,Battery,93,Power,0.0
NO,Battery,94,Power,0.0
NO,Battery,95,Power,0.0
NO,Battery,96,Power,0.0
NO,Battery,97,Power,0.0
NO,Battery,98,Power,-0.0
NO,Battery,99,Power,-0.0
NO,Battery,100,Power,0.0
NO,Battery,101,Power,0.0
NO,Battery,102,Power,0.0
NO,Battery,103,Power,0.0
NO,Battery,104,Power,-0.0
NO,Battery,105,Power,-0.0
NO,Battery,106,Power,-0.0
NO,Battery,107,Power,0.0
NO,Battery,108,Power,-0.0
NO,Battery,109,Power,-0.0
NO,Battery,110,Power,-0.0
NO,Battery,111,Power,-0.0
NO,Battery,112,Power,-0.0
NO,Battery,113,Power,-0.0
NO,Battery,114,Power,-0.0
NO,Battery,115,Power,-0.0
NO,Battery,116,Power,0.0
NO,Battery,117,Power,-0.0
NO,Battery,118,Power,-0.0
NO,Battery,119,Power,-0.0
NO,Battery,120,Power,-0.0
NO,PHS,1,Power,-0.0
NO,PHS,2,Power,-0.0
NO,PHS,3,Power,-0.0
NO,PHS,4,Power,-0.0
NO,PHS,5,Power,-0.0
NO,PHS,6,Power,-0.0
NO,PHS,7,Power,-0.0
NO,PHS,8,Power,-0.0
NO,PHS,9,Power,-0.0
NO,PHS,10,Power,-0.0
NO,PHS,11,Power,-0.0
NO,PHS,12,Power,-0.0
NO,PHS,13,Power,-0.0
NO,PHS,14,Power,-0.0
NO,PHS,15,Power,-0.0
NO,PHS,16,Power,-0.0
NO,PHS,17,Power,-0.0
NO,PHS,18,Power,-0.0
NO,PHS,19,Power,-0.0
NO,PHS,20,Power,-0.0
NO,PHS,21,Power,-0.0
NO,PHS,22,Power,-0.0
NO,PHS,23,Power,-0.0
NO,PHS,24,Power,-0.0
NO,PHS,25,Power,-0.0
NO,PHS,26,Power,-0.0
NO,PHS,27,Power,-0.0
NO,PHS,28,Power,-0.0
NO,PHS,29,Power,-0.0
NO,PHS,30,Power,-0.0
NO,PHS,31,Power,-0.0
NO,PHS,32,Power,-0.0
NO,PHS,33,Power,-0.0
NO,PHS,34,Power,-0.0
NO,PHS,35,Power,-0.0
NO,PHS,36,Power,-0.0
NO,PHS,37,Power,-0.0
NO,PHS,38,Power,-0.0
NO,PHS,39,Power,-0.0
NO,PHS,40,Power,-0.0
NO,PHS,41,Power,-0.0
NO,PHS,42,Power,-0.0
NO,PHS,43,Power,-0.0
NO,PHS,44,Power,-0.0
NO,PHS,45,Power,-0.0
NO,PHS,46,Power,-0.0
NO,PHS,47,Power,-0.0
NO,PHS,48,Power,-0.0
NO,PHS,49,Power,-0.0
NO,PHS,50,Power,-0.0
NO,PHS,51,Power,-0.0
NO,PHS,52,Power,-0.0
NO,PHS,53,Power,-0.0
NO,PHS,54,Power,-0.0
NO,PHS,55,Power,-0.0
NO,PHS,56,Power,-0.0
NO,PHS,57,Power,-0.0
NO,PHS,58,Power,-0.0
NO,PHS,59,Power,-0.0
NO,PHS,60,Power,-0.0
NO,PHS,61,Power,-0.0
NO,PHS,62,Power,-0.0
NO,PHS,63,Power,-0.0
NO,PHS,64,Power,-0.0
NO,PHS,65,Power,-0.0
NO,PHS,66,Power,-0.0
NO,PHS,67,Power,-0.0
NO,PHS,68,Power,-0.0
NO,PHS,69,Power,-0.0
NO,PHS,70,Power,-0.0
NO,PHS,71,Power,-0.0
NO,PHS,72,Power,-0.0
NO,PHS,73,Power,-0.0
NO,PHS,74,Power,-0.0
NO,PHS,75,Power,-0.0
NO,PHS,76,Power,-0.0
NO,PHS,77,Power,-0.0
NO,PHS,78,Power,-0.0
NO,PHS,79,Power,-0.0
NO,PHS,80,Power,-0.0
NO,PHS,81,Power,-0.0
NO,PHS,82,Power,-0.0
NO,PHS,83,Power,-0.0
NO,PHS,84,Power,-0.0
NO,PHS,85,Power,-0.0
NO,PHS,86,Power,-0.0
NO,PHS,87,Power,-0.0
NO,PHS,88,Power,-0.0
NO,PHS,89,Power,-0.0
NO,PHS,90,Power,-0.0
NO,PHS,91,Power,-0.0
NO,PHS,92,Power,-0.0
NO,PHS,93,Power,-0.0
NO,PHS,94,Power,-0.0
NO,PHS,95,Power,-0.0
NO,PHS,96,Power,-0.0
NO,PHS,97,Power,-0.0
NO,PHS,98,Power,-0.0
NO,PHS,99,Power,-0.0
NO,PHS,100,Power,-0.0
NO,PHS,101,Power,-0.0
NO,PHS,102,Power,-0.0
NO,PHS,103,Power,-0.0
NO,PHS,104,Power,-0.0
NO,PHS,105,Power,-0.0
NO,PHS,106,Power,-0.0
NO,PHS,107,Power,-0.0
NO,PHS,108,Power,-0.0
NO,PHS,109,Power,-0.0
NO,PHS,110,Power,-0.0
NO,PHS,111,Power,-0.0
NO,PHS,112,Power,-0.0
NO,PHS,113,Power,-0.0
NO,PHS,114,Power,-0.0
NO,PHS,115,Power,-0.0
NO,PHS,116,Power,-0.0
NO,PHS,117,Power,-0.0
NO,PHS,118,Power,-0.0
NO,PHS,119,Power,-0.0
NO,PHS,120,Power,-0.0
NO,H2Tank,1,H2,25.0
NO,H2Tank,2,H2,25.0
NO,H2Tank,3,H2,24.088564830116958
NO,H2Tank,4,H2,21.456985882748537
NO,H2Tank,5,H2,21.456985882748537
NO,H2Tank,6,H2,18.98095037865497
NO,H2Tank,7,H2,16.34937143128655
NO,H2Tank,8,H2,14.17218333508772
NO,H2Tank,9,H2,14.17218333508772
NO,H2Tank,10,H2,14.17218333508772
NO,H2Tank,11,H2,14.17218333508772
NO,H2Tank,12,H2,11.723793344152046
NO,H2Tank,13,H2,9.672544469005848
NO,H2Tank,14,H2,7.0409655216374265
NO,H2Tank,15,H2,4.409386574269005
NO,H2Tank,16,H2,2.6235450464912287
NO,H2Tank,17,H2,1.7319037923976608
NO,H2Tank,18,H2,1.013737990935673
NO,H2Tank,19,H2,1.013737990935673
NO,H2Tank,20,H2,1.013737990935673
NO,H2Tank,21,H2,1.013737990935673
NO,H2Tank,22,H2,1.013737990935673
NO,H2Tank,23,H2,1.013737990935673
NO,H2Tank,24,H2,-0.0
NO,H2Tank,25,H2,-0.0
NO,H2Tank,26,H2,0.0
NO,H2Tank,27,H2,-0.0
NO,H2Tank,28,H2,-0.0
NO,H2Tank,29,H2,-0.0
NO,H2Tank,30,H2,-0.0
NO,H2Tank,31,H2,-0.0
NO,H2Tank,32,H2,-0.0
NO,H2Tank,33,H2,-0.0
NO,H2Tank,34,H2,-0.0
NO,H2Tank,35,H2,-0.0
NO,H2Tank,36,H2,-0.0
NO,H2Tank,37,H2,-0.0
NO,H2Tank,38,H2,0.0
NO,H2Tank,39,H2,-0.0
NO,H2Tank,40,H2,-0.0
NO,H2Tank,41,H2,-0.0
NO,H2Tank,42,H2,-0.0
NO,H2Tank,43,H2,-0.0
NO,H2Tank,44,H2,-0.0
NO,H2Tank,45,H2,-0.0
NO,H2Tank,46,H2,-0.0
NO,H2Tank,47,H2,-0.0
NO,H2Tank,48,H2,0.0
NO,H2Tank,49,H2,0.0
NO,H2Tank,50,H2,0.1043568353146075
NO,H2Tank,51,H2,3.7699303818146075
NO,H2Tank,52,H2,8.687646058439608
NO,H2Tank,53,H2,12.419380787439607
NO,H2Tank,54,H2,19.459791842189606
NO,H2Tank,55,H2,25.33984390405979
NO,H2Tank,56,H2,29.928950284309792
NO,H2Tank,57,H2,31.032294046071687
NO,H2Tank,58,H2,32.95814765561335
NO,H2Tank,59,H2,32.95814765561335
NO,H2Tank,60,H2,31.21247675789473
NO,H2Tank,61,H2,28.58089781052631
NO,H2Tank,62,H2,25.949318863157888
NO,H2Tank,63,H2,23.317739915789467
NO,H2Tank,64,H2,21.947535747368416
NO,H2Tank,65,H2,19.703271326315786
NO,H2Tank,66,H2,18.421052631578945
NO,H2Tank,67,H2,15.789473684210526
NO,H2Tank,68,H2,13.157894736842104
NO,H2Tank,69,H2,10.526315789473683
NO,H2Tank,70,H2,7.894736842105262
NO,H2Tank,71,H2,5.263157894736842
NO,H2Tank,72,H2,2.631578947368421
NO,H2Tank,73,H2,0.0
NO,H2Tank,74,H2,0.0
NO,H2Tank,75,H2,8.103880619875001
NO,H2Tank,76,H2,19.5024852955
NO,H2Tank,77,H2,27.778486542499998
NO,H2Tank,78,H2,37.507962445749996
NO,H2Tank,79,H2,43.18504835075
NO,H2Tank,80,H2,47.625
NO,H2Tank,81,H2,50.0
NO,H2Tank,82,H2,50.0
NO,H2Tank,83,H2,47.36842105263158
NO,H2Tank,84,H2,44.736842105263165
NO,H2Tank,85,H2,42.10526315789475
NO,H2Tank,86,H2,39.47368421052633
NO,H2Tank,87,H2,36.84210526315791
NO,H2Tank,88,H2,34.210526315789494
NO,H2Tank,89,H2,31.578947368421073
NO,H2Tank,90,H2,28.94736842105265
NO,H2Tank,91,H2,26.31578947368423
NO,H2Tank,92,H2,23.68421052631581
NO,H2Tank,93,H2,23.142737224561422
NO,H2Tank,94,H2,20.511158277193
NO,H2Tank,95,H2,17.87957932982458
NO,H2Tank,96,H2,15.248000382456159
NO,H2Tank,97,H2,12.616421435087737
NO,H2Tank,98,H2,12.616421435087737
NO,H2Tank,99,H2,12.616421435087737
NO,H2Tank,100,H2,12.616421435087737
NO,H2Tank,101,H2,12.616421435087737
NO,H2Tank,102,H2,12.616421435087737
NO,H2Tank,103,H2,11.719076426608206
NO,H2Tank,104,H2,11.719076426608206
NO,H2Tank,105,H2,11.719076426608206
NO,H2Tank,106,H2,11.719076426608206
NO,H2Tank,107,H2,11.719076426608206
NO,H2Tank,108,H2,11.719076426608206
NO,H2Tank,109,H2,9.456126644152066
NO,H2Tank,110,H2,9.450454193552192
NO,H2Tank,111,H2,9.450454193552192
NO,H2Tank,112,H2,9.450454193552192
NO,H2Tank,113,H2,11.938243342552191
NO,H2Tank,114,H2,11.938243342552191
NO,H2Tank,115,H2,13.589298085333331
NO,H2Tank,116,H2,15.922103600999998
NO,H2Tank,117,H2,19.448104847999996
NO,H2Tank,118,H2,22.974106095
NO,H2Tank,119,H2,25.0
NO,H2Tank,120,H2,25.0
DK,Battery,1,Power,7.645206518676528
DK,Battery,2,Power,7.606980486083145
DK,Battery,3,Power,7.56894558365273
DK,Battery,4,Power,7.531100855734466
DK,Battery,5,Power,7.493445351455794
DK,Battery,6,Power,7.455978124698515
DK,Battery,7,Power,7.418698234075022
DK,Battery,8,Power,7.3816047429046465
DK,Battery,9,Power,7.344696719190123
DK,Battery,10,Power,7.307973235594173
DK,Battery,11,Power,7.2714333694162026
DK,Battery,12,Power,7.235076202569122
DK,Battery,13,Power,7.198900821556276
DK,Battery,14,Power,2.4745006968052525
DK,Battery,15,Power,0.0
DK,Battery,16,Power,-0.0
DK,Battery,17,Power,-0.0
DK,Battery,18,Power,-0.0
DK,Battery,19,Power,-0.0
DK,Battery,20,Power,-0.0
DK,Battery,21,Power,-0.0
DK,Battery,22,Power,-0.0
DK,Battery,23,Power,-0.0
DK,Battery,24,Power,-0.0
DK,Battery,25,Power,-0.0
DK,Battery,26,Power,0.0
DK,Battery,27,Power,-0.0
DK,Battery,28,Power,-0.0
DK,Battery,29,Power,-0.0
DK,Battery,30,Power,-0.0
DK,Battery,31,Power,0.0
DK,Battery,32,Power,-0.0
DK,Battery,33,Power,-0.0
DK,Battery,34,Power,-0.0
DK,Battery,35,Power,-0.0
DK,Battery,36,Power,-0.0
DK,Battery,37,Power,-0.0
DK,Battery,38,Power,-0.0
DK,Battery,39,Power,-0.0
DK,Battery,40,Power,-0.0
DK,Battery,41,Power,-0.0
DK,Battery,42,Power,-0.0
DK,Battery,43,Power,-0.0
DK,Battery,44,Power,-0.0
DK,Battery,45,Power,-0.0
DK,Battery,46,Power,-0.0
DK,Battery,47,Power,-0.0
DK,Battery,48,Power,0.0
DK,Battery,49,Power,-0.0
DK,Battery,50,Power,0.0
DK,Battery,51,Power,2.452871119187947
DK,Battery,52,Power,5.097417198779959
DK,Battery,53,Power,5.071930112786059
DK,Battery,54,Power,9.656745247353703
DK,Battery,55,Power,12.267549533949893
DK,Battery,56,Power,14.18191407178014
DK,Battery,57,Power,14.11100450142124
DK,Battery,58,Power,14.040449478914134
DK,Battery,59,Power,13.970247231519563
DK,Battery,60,Power,13.900395995361965
DK,Battery,61,Power,13.830894015385155
DK,Battery,62,Power,12.01921354530823
DK,Battery,63,Power,10.17395869980391
DK,Battery,64,Power,10.12308890630489
DK,Battery,65,Power,10.072473461773365
DK,Battery,66,Power,10.022111094464497
DK,Battery,67,Power,8.918192627881064
DK,Battery,68,Power,5.0027038869638805
DK,Battery,69,Power,1.4506967897512832
DK,Battery,70,Power,1.2257321502469714
DK,Battery,71,Power,-0.0
DK,Battery,72,Power,-0.0
DK,Battery,73,Power,0.0
DK,Battery,74,Power,0.0
DK,Battery,75,Power,4.0806571469999975
DK,Battery,76,Power,6.184565960264994
DK,Battery,77,Power,6.153643130463669
DK,Battery,78,Power,6.122874914811351
DK,Battery,79,Power,6.23211594397558
DK,Battery,80,Power,10.811130149387276
DK,Battery,81,Power,15.367249283771915
DK,Battery,82,Power,15.290413037353057
DK,Battery,83,Power,9.979725883277402
DK,Battery,84,Power,5.779382809416571
DK,Battery,85,Power,2.9284864953694876
DK,Battery,86,Power,0.0
DK,Battery,87,Power,-0.0
DK,Battery,88,Power,-0.0
DK,Battery,89,Power,-0.0
DK,Battery,90,Power,-0.0
DK,Battery,91,Power,-0.0
DK,Battery,92,Power,-0.0
DK,Battery,93,Power,-0.0
DK,Battery,94,Power,-0.0
DK,Battery,95,Power,-0.0
DK,Battery,96,Power,-0.0
DK,Battery,97,Power,-0.0
DK,Battery,98,Power,-0.0
DK,Battery,99,Power,0.0
DK,Battery,100,Power,-0.0
DK,Battery,101,Power,-0.0
DK,Battery,102,Power,-0.0
DK,Battery,103,Power,-0.0
DK,Battery,104,Power,-0.0
DK,Battery,105,Power,0.8772570827279614
DK,Battery,106,Power,0.8728707973143217
DK,Battery,107,Power,0.8685064433277501
DK,Battery,108,Power,-0.0
DK,Battery,109,Power,-0.0
DK,Battery,110,Power,-0.0
DK,Battery,111,Power,-0.0
DK,Battery,112,Power,-0.0
DK,Battery,113,Power,-0.0
DK,Battery,114,Power,-0.0
DK,Battery,115,Power,-0.0
DK,Battery,116,Power,0.0
DK,Battery,117,Power,0.0
DK,Battery,118,Power,3.1276995335269717
DK,Battery,119,Power,7.722235820990912
DK,Battery,120,Power,7.683624641885958
DK,PHS,1,Power,0.0
DK,PHS,2,Power,0.0
DK,PHS,3,Power,0.0
DK,PHS,4,Power,0.0
DK,PHS,5,Power,0.0
DK,PHS,6,Power,0.0
DK,PHS,7,Power,0.0
DK,PHS,8,Power,0.0
DK,PHS,9,Power,0.0
DK,PHS,10,Power,0.0
DK,PHS,11,Power,0.0
DK,PHS,12,Power,0.0
DK,PHS,13,Power,0.0
DK,PHS,14,Power,0.0
DK,PHS,15,Power,0.0
DK,PHS,16,Power,0.0
DK,PHS,17,Power,0.0
DK,PHS,18,Power,0.0
DK,PHS,19,Power,0.0
DK,PHS,20,Power,0.0
DK,PHS,21,Power,0.0
DK,PHS,22,Power,0.0
DK,PHS,23,Power,0.0
DK,PHS,24,Power,0.0
DK,PHS,25,Power,0.0
DK,PHS,26,Power,0.0
DK,PHS,27,Power,0.0
DK,PHS,28,Power,0.0
DK,PHS,29,Power,0.0
DK,PHS,30,Power,0.0
DK,PHS,31,Power,0.0
DK,PHS,32,Power,0.0
DK,PHS,33,Power,0.0
DK,PHS,34,Power,0.0
DK,PHS,35,Power,0.0
DK,PHS,36,Power,0.0
DK,PHS,37,Power,0.0
DK,PHS,38,Power,0.0
DK,PHS,39,Power,0.0
DK,PHS,40,Power,0.0
DK,PHS,41,Power,0.0
DK,PHS,42,Power,0.0
DK,PHS,43,Power,0.0
DK,PHS,44,Power,0.0
DK,PHS,45,Power,0.0
DK,PHS,46,Power,0.0
DK,PHS,47,Power,0.0
DK,PHS,48,Power,0.0
DK,PHS,49,Power,0.0
DK,PHS,50,Power,0.0
DK,PHS,51,Power,0.0
DK,PHS,52,Power,0.0
DK,PHS,53,Power,0.0
DK,PHS,54,Power,0.0
DK,PHS,55,Power,0.0
DK,PHS,56,Power,0.0
DK,PHS,57,Power,0.0
DK,PHS,58,Power,0.0
DK,PHS,59,Power,0.0
DK,PHS,60,Power,0.0
DK,PHS,61,Power,0.0
DK,PHS,62,Power,0.0
DK,PHS,63,Power,0.0
DK,PHS,64,Power,0.0
DK,PHS,65,Power,0.0
DK,PHS,66,Power,0.0
DK,PHS,67,Power,0.0
DK,PHS,68,Power,0.0
DK,PHS,69,Power,0.0
DK,PHS,70,Power,0.0
DK,PHS,71,Power,0.0
DK,PHS,72,Power,0.0
DK,PHS,73,Power,0.0
DK,PHS,74,Power,0.0
DK,PHS,75,Power,0.0
DK,PHS,76,Power,0.0
DK,PHS,77,Power,0.0
DK,PHS,78,Power,0.0
DK,PHS,79,Power,0.0
DK,PHS,80,Power,0.0
DK,PHS,81,Power,0.0
DK,PHS,82,Power,0.0
DK,PHS,83,Power,0.0
DK,PHS,84,Power,0.0
DK,PHS,85,Power,0.0
DK,PHS,86,Power,0.0
DK,PHS,87,Power,0.0
DK,PHS,88,Power,0.0
DK,PHS,89,Power,0.0
DK,PHS,90,Power,0.0
DK,PHS,91,Power,0.0
DK,PHS,92,Power,0.0
DK,PHS,93,Power,0.0
DK,PHS,94,Power,0.0
DK,PHS,95,Power,0.0
DK,PHS,96,Power,0.0
DK,PHS,97,Power,0.0
DK,PHS,98,Power,0.0
DK,PHS,99,Power,0.0
DK,PHS,100,Power,0.0
DK,PHS,101,Power,0.0
DK,PHS,102,Power,0.0
DK,PHS,103,Power,0.0
DK,PHS,104,Power,0.0
DK,PHS,105,Power,0.0
DK,PHS,106,Power,0.0
DK,PHS,107,Power,0.0
DK,PHS,108,Power,0.0
DK,PHS,109,Power,0.0
DK,PHS,110,Power,0.0
DK,PHS,111,Power,0.0
DK,PHS,112,Power,0.0
DK,PHS,113,Power,0.0
DK,PHS,114,Power,0.0
DK,PHS,115,Power,0.0
DK,PHS,116,Power,0.0
DK,PHS,117,Power,0.0
DK,PHS,118,Power,0.0
DK,PHS,119,Power,0.0
DK,PHS,120,Power,-0.0
DK,H2Tank,1,H2,25.0
DK,H2Tank,2,H2,24.034115740350877
DK,H2Tank,3,H2,24.028578007017547
DK,H2Tank,4,H2,22.274192042105266
DK,H2Tank,5,H2,22.274192042105266
DK,H2Tank,6,H2,20.519806077192985
DK,H2Tank,7,H2,18.765420112280705
DK,H2Tank,8,H2,17.011034147368424
DK,H2Tank,9,H2,14.226958063157895
DK,H2Tank,10,H2,14.226958063157895
DK,H2Tank,11,H2,14.226958063157895
DK,H2Tank,12,H2,14.226958063157895
DK,H2Tank,13,H2,12.472572098245614
DK,H2Tank,14,H2,10.718186133333333
DK,H2Tank,15,H2,8.963800168421052
DK,H2Tank,16,H2,7.209414203508772
DK,H2Tank,17,H2,5.455028238596491
DK,H2Tank,18,H2,5.455028238596491
DK,H2Tank,19,H2,3.700642273684211
DK,H2Tank,20,H2,3.700642273684211
DK,H2Tank,21,H2,3.508771929824561
DK,H2Tank,22,H2,3.508771929824561
DK,H2Tank,23,H2,1.7543859649122806
DK,H2Tank,24,H2,-0.0
DK,H2Tank,25,H2,-0.0
DK,H2Tank,26,H2,0.0
DK,H2Tank,27,H2,0.7628486676250006
DK,H2Tank,28,H2,0.7628486676250006
DK,H2Tank,29,H2,4.8245942175130185
DK,H2Tank,30,H2,11.503583898179684
DK,H2Tank,31,H2,19.512809411596347
DK,H2Tank,32,H2,19.748592756492496
DK,H2Tank,33,H2,19.748592756492496
DK,H2Tank,34,H2,19.748592756492496
DK,H2Tank,35,H2,19.748592756492496
DK,H2Tank,36,H2,19.748592756492496
DK,H2Tank,37,H2,19.748592756492496
DK,H2Tank,38,H2,15.032119424561404
DK,H2Tank,39,H2,15.032119424561404
DK,H2Tank,40,H2,15.032119424561404
DK,H2Tank,41,H2,15.032119424561404
DK,H2Tank,42,H2,13.277733459649124
DK,H2Tank,43,H2,7.028202515789474
DK,H2Tank,44,H2,3.2351466982456145
DK,H2Tank,45,H2,3.2351466982456145
DK,H2Tank,46,H2,3.2351466982456145
DK,H2Tank,47,H2,1.7543859649122806
DK,H2Tank,48,H2,0.0
DK,H2Tank,49,H2,0.0
DK,H2Tank,50,H2,8.546326201833335
DK,H2Tank,51,H2,15.671326201833335
DK,H2Tank,52,H2,22.796326201833335
DK,H2Tank,53,H2,28.625
DK,H2Tank,54,H2,35.75
DK,H2Tank,55,H2,42.875
DK,H2Tank,56,H2,50.0
DK,H2Tank,57,H2,50.0
DK,H2Tank,58,H2,50.0
DK,H2Tank,59,H2,50.0
DK,H2Tank,60,H2,50.0
DK,H2Tank,61,H2,50.0
DK,H2Tank,62,H2,48.24561403508772
DK,H2Tank,63,H2,46.49122807017544
DK,H2Tank,64,H2,44.741759736842106
DK,H2Tank,65,H2,39.2457516877193
DK,H2Tank,66,H2,33.798133785964914
DK,H2Tank,67,H2,26.78058992631579
DK,H2Tank,68,H2,24.498405164961643
DK,H2Tank,69,H2,19.95608516491228
DK,H2Tank,70,H2,18.2016992
DK,H2Tank,71,H2,11.184155340350877
DK,H2Tank,72,H2,4.1666114807017545
DK,H2Tank,73,H2,0.0
DK,H2Tank,74,H2,0.0
DK,H2Tank,75,H2,7.125000000000001
DK,H2Tank,76,H2,14.250000000000002
DK,H2Tank,77,H2,25.587453288041665
DK,H2Tank,78,H2,35.811595429708326
DK,H2Tank,79,H2,43.29277733399925
DK,H2Tank,80,H2,49.36563361602702
DK,H2Tank,81,H2,50.0
DK,H2Tank,82,H2,50.0
DK,H2Tank,83,H2,43.07141380701754
DK,H2Tank,84,H2,38.95416361403508
DK,H2Tank,85,H2,33.584093084978065
DK,H2Tank,86,H2,31.829707120065784
DK,H2Tank,87,H2,29.266891460416662
DK,H2Tank,88,H2,28.175723456274135
DK,H2Tank,89,H2,26.571137733467115
DK,H2Tank,90,H2,26.571137733467115
DK,H2Tank,91,H2,26.571137733467115
DK,H2Tank,92,H2,26.571137733467115
DK,H2Tank,93,H2,26.571137733467115
DK,H2Tank,94,H2,26.571137733467115
DK,H2Tank,95,H2,26.571137733467115
DK,H2Tank,96,H2,24.816751768554834
DK,H2Tank,97,H2,24.816751768554834
DK,H2Tank,98,H2,24.816751768554834
DK,H2Tank,99,H2,24.816751768554834
DK,H2Tank,100,H2,24.816751768554834
DK,H2Tank,101,H2,24.816751768554834
DK,H2Tank,102,H2,24.816751768554834
DK,H2Tank,103,H2,24.816751768554834
DK,H2Tank,104,H2,24.816751768554834
DK,H2Tank,105,H2,24.816751768554834
DK,H2Tank,106,H2,24.816751768554834
DK,H2Tank,107,H2,24.816751768554834
DK,H2Tank,108,H2,23.062365803642553
DK,H2Tank,109,H2,23.062365803642553
DK,H2Tank,110,H2,23.062365803642553
DK,H2Tank,111,H2,23.062365803642553
DK,H2Tank,112,H2,23.062365803642553
DK,H2Tank,113,H2,23.062365803642553
DK,H2Tank,114,H2,23.062365803642553
DK,H2Tank,115,H2,23.062365803642553
DK,H2Tank,116,H2,23.062365803642553
DK,H2Tank,117,H2,23.062365803642553
DK,H2Tank,118,H2,23.44878745609722
DK,H2Tank,119,H2,25.0
DK,H2Tank,120,H2,25.0
UK,Battery,1,Power,24.875
UK,Battery,2,Power,24.750625
UK,Battery,3,Power,15.926573065391256
UK,Battery,4,Power,1.172020433177769
UK,Battery,5,Power,0.0
UK,Battery,6,Power,0.0
UK,Battery,7,Power,0.0
UK,Battery,8,Power,-0.0
UK,Battery,9,Power,-0.0
UK,Battery,10,Power,-0.0
UK,Battery,11,Power,1.4651240992933332
UK,Battery,12,Power,1.4577984787968665
UK,Battery,13,Power,1.4505094864028822
UK,Battery,14,Power,1.4432569389708678
UK,Battery,15,Power,0.0
UK,Battery,16,Power,0.0
UK,Battery,17,Power,-0.0
UK,Battery,18,Power,0.0
UK,Battery,19,Power,-0.0
UK,Battery,20,Power,0.0
UK,Battery,21,Power,-0.0
UK,Battery,22,Power,-0.0
UK,Battery,23,Power,-0.0
UK,Battery,24,Power,0.0
UK,Battery,25,Power,0.0
UK,Battery,26,Power,0.0
UK,Battery,27,Power,0.0
UK,Battery,28,Power,-0.0
UK,Battery,29,Power,-0.0
UK,Battery,30,Power,-0.0
UK,Battery,31,Power,-0.0
UK,Battery,32,Power,-0.0
UK,Battery,33,Power,-0.0
UK,Battery,34,Power,-0.0
UK,Battery,35,Power,1.0875737182933407
UK,Battery,36,Power,14.07133308347404
UK,Battery,37,Power,14.00097641805667
UK,Battery,38,Power,-0.0
UK,Battery,39,Power,-0.0
UK,Battery,40,Power,-0.0
UK,Battery,41,Power,-0.0
UK,Battery,42,Power,-0.0
UK,Battery,43,Power,-0.0
UK,Battery,44,Power,-0.0
UK,Battery,45,Power,0.0
UK,Battery,46,Power,0.0
UK,Battery,47,Power,-0.0
UK,Battery,48,Power,0.0
UK,Battery,49,Power,-0.0
UK,Battery,50,Power,-0.0
UK,Battery,51,Power,0.0
UK,Battery,52,Power,-0.0
UK,Battery,53,Power,-0.0
UK,Battery,54,Power,7.153457492186022
UK,Battery,55,Power,7.117690204725092
UK,Battery,56,Power,7.082101753701466
UK,Battery,57,Power,7.046691244932959
UK,Battery,58,Power,8.212205609277888
UK,Battery,59,Power,23.171144581231495
UK,Battery,60,Power,17.070399976929963
UK,Battery,61,Power,2.156515806674939
UK,Battery,62,Power,0.0
