From,To,Hour,Fuel,Value,Technology
FR,NO,16,Heat,0.0,Import
FR,DK,16,Heat,0.0,Import
FR,UK,16,Heat,0.0,Import
NO,DE,16,Heat,0.0,Import
NO,FR,16,Heat,-0.0,Import
NO,NO,16,Heat,0.0,Import
NO,DK,16,Heat,-0.0,Import
NO,UK,16,Heat,-0.0,Import
DK,DE,16,Heat,0.0,Import
DK,FR,16,Heat,-0.0,Import
DK,NO,16,Heat,0.0,Import
DK,DK,16,Heat,0.0,Import
DK,UK,16,Heat,0.0,Import
UK,DE,16,Heat,0.0,Import
UK,FR,16,Heat,-0.0,Import
UK,NO,16,Heat,0.0,Import
UK,DK,16,Heat,-0.0,Import
UK,UK,16,Heat,0.0,Import
DE,DE,17,Heat,0.0,Import
DE,FR,17,Heat,-0.0,Import
DE,NO,17,Heat,0.0,Import
DE,DK,17,Heat,-0.0,Import
DE,UK,17,Heat,-0.0,Import
FR,DE,17,Heat,0.0,Import
FR,FR,17,Heat,0.0,Import
FR,NO,17,Heat,0.0,Import
FR,DK,17,Heat,-0.0,Import
FR,UK,17,Heat,0.0,Import
NO,DE,17,Heat,0.0,Import
NO,FR,17,Heat,-0.0,Import
NO,NO,17,Heat,0.0,Import
NO,DK,17,Heat,-0.0,Import
NO,UK,17,Heat,-0.0,Import
DK,DE,17,Heat,0.0,Import
DK,FR,17,Heat,0.0,Import
DK,NO,17,Heat,0.0,Import
DK,DK,17,Heat,0.0,Import
DK,UK,17,Heat,0.0,Import
UK,DE,17,Heat,0.0,Import
UK,FR,17,Heat,-0.0,Import
UK,NO,17,Heat,0.0,Import
UK,DK,17,Heat,-0.0,Import
UK,UK,17,Heat,0.0,Import
DE,DE,18,Heat,0.0,Import
DE,FR,18,Heat,-0.0,Import
DE,NO,18,Heat,0.0,Import
DE,DK,18,Heat,-0.0,Import
DE,UK,18,Heat,-0.0,Import
FR,DE,18,Heat,0.0,Import
FR,FR,18,Heat,0.0,Import
FR,NO,18,Heat,0.0,Import
FR,DK,18,Heat,0.0,Import
FR,UK,18,Heat,0.0,Import
NO,DE,18,Heat,0.0,Import
NO,FR,18,Heat,-0.0,Import
NO,NO,18,Heat,0.0,Import
NO,DK,18,Heat,-0.0,Import
NO,UK,18,Heat,-0.0,Import
DK,DE,18,Heat,0.0,Import
DK,FR,18,Heat,-0.0,Import
DK,NO,18,Heat,0.0,Import
DK,DK,18,Heat,0.0,Import
DK,UK,18,Heat,0.0,Import
UK,DE,18,Heat,0.0,Import
UK,FR,18,Heat,-0.0,Import
UK,NO,18,Heat,0.0,Import
UK,DK,18,Heat,-0.0,Import
UK,UK,18,Heat,0.0,Import
DE,DE,19,Heat,0.0,Import
DE,FR,19,Heat,-0.0,Import
DE,NO,19,Heat,0.0,Import
DE,DK,19,Heat,-0.0,Import
DE,UK,19,Heat,-0.0,Import
FR,DE,19,Heat,0.0,Import
FR,FR,19,Heat,0.0,Import
FR,NO,19,Heat,0.0,Import
FR,DK,19,Heat,-0.0,Import
FR,UK,19,Heat,0.0,Import
NO,DE,19,Heat,0.0,Import
NO,FR,19,Heat,-0.0,Import
NO,NO,19,Heat,0.0,Import
NO,DK,19,Heat,-0.0,Import
NO,UK,19,Heat,-0.0,Import
DK,DE,19,Heat,0.0,Import
DK,FR,19,Heat,0.0,Import
DK,NO,19,Heat,0.0,Import
DK,DK,19,Heat,0.0,Import
DK,UK,19,Heat,0.0,Import
UK,DE,19,Heat,0.0,Import
UK,FR,19,Heat,-0.0,Import
UK,NO,19,Heat,0.0,Import
UK,DK,19,Heat,-0.0,Import
UK,UK,19,Heat,0.0,Import
DE,DE,20,Heat,0.0,Import
DE,FR,20,Heat,-0.0,Import
DE,NO,20,Heat,0.0,Import
DE,DK,20,Heat,-0.0,Import
DE,UK,20,Heat,-0.0,Import
FR,DE,20,Heat,0.0,Import
FR,FR,20,Heat,0.0,Import
FR,NO,20,Heat,0.0,Import
FR,DK,20,Heat,0.0,Import
FR,UK,20,Heat,0.0,Import
NO,DE,20,Heat,0.0,Import
NO,FR,20,Heat,-0.0,Import
NO,NO,20,Heat,0.0,Import
NO,DK,20,Heat,-0.0,Import
NO,UK,20,Heat,-0.0,Import
DK,DE,20,Heat,0.0,Import
DK,FR,20,Heat,-0.0,Import
DK,NO,20,Heat,0.0,Import
DK,DK,20,Heat,0.0,Import
DK,UK,20,Heat,0.0,Import
UK,DE,20,Heat,0.0,Import
UK,FR,20,Heat,-0.0,Import
UK,NO,20,Heat,0.0,Import
UK,DK,20,Heat,-0.0,Import
UK,UK,20,Heat,0.0,Import
DE,DE,21,Heat,0.0,Import
DE,FR,21,Heat,-0.0,Import
DE,NO,21,Heat,-0.0,Import
DE,DK,21,Heat,-0.0,Import
DE,UK,21,Heat,-0.0,Import
FR,DE,21,Heat,0.0,Import
FR,FR,21,Heat,0.0,Import
FR,NO,21,Heat,0.0,Import
FR,DK,21,Heat,0.0,Import
FR,UK,21,Heat,0.0,Import
NO,DE,21,Heat,0.0,Import
NO,FR,21,Heat,-0.0,Import
NO,NO,21,Heat,0.0,Import
NO,DK,21,Heat,-0.0,Import
NO,UK,21,Heat,-0.0,Import
DK,DE,21,Heat,0.0,Import
DK,FR,21,Heat,-0.0,Import
DK,NO,21,Heat,0.0,Import
DK,DK,21,Heat,0.0,Import
DK,UK,21,Heat,0.0,Import
UK,DE,21,Heat,0.0,Import
UK,FR,21,Heat,-0.0,Import
UK,NO,21,Heat,0.0,Import
UK,DK,21,Heat,-0.0,Import
UK,UK,21,Heat,0.0,Import
DE,DE,22,Heat,0.0,Import
DE,FR,22,Heat,-0.0,Import
DE,NO,22,Heat,0.0,Import
DE,DK,22,Heat,-0.0,Import
DE,UK,22,Heat,-0.0,Import
FR,DE,22,Heat,0.0,Import
FR,FR,22,Heat,0.0,Import
FR,NO,22,Heat,0.0,Import
FR,DK,22,Heat,0.0,Import
FR,UK,22,Heat,0.0,Import
NO,DE,22,Heat,0.0,Import
NO,FR,22,Heat,-0.0,Import
NO,NO,22,Heat,0.0,Import
NO,DK,22,Heat,-0.0,Import
NO,UK,22,Heat,-0.0,Import
DK,DE,22,Heat,0.0,Import
DK,FR,22,Heat,-0.0,Import
DK,NO,22,Heat,0.0,Import
DK,DK,22,Heat,0.0,Import
DK,UK,22,Heat,0.0,Import
UK,DE,22,Heat,0.0,Import
UK,FR,22,Heat,-0.0,Import
UK,NO,22,Heat,0.0,Import
UK,DK,22,Heat,-0.0,Import
UK,UK,22,Heat,0.0,Import
DE,DE,23,Heat,0.0,Import
DE,FR,23,Heat,-0.0,Import
DE,NO,23,Heat,0.0,Import
DE,DK,23,Heat,-0.0,Import
DE,UK,23,Heat,-0.0,Import
FR,DE,23,Heat,0.0,Import
FR,FR,23,Heat,0.0,Import
FR,NO,23,Heat,0.0,Import
FR,DK,23,Heat,0.0,Import
FR,UK,23,Heat,0.0,Import
NO,DE,23,Heat,0.0,Import
NO,FR,23,Heat,-0.0,Import
NO,NO,23,Heat,0.0,Import
NO,DK,23,Heat,-0.0,Import
NO,UK,23,Heat,-0.0,Import
DK,DE,23,Heat,0.0,Import
DK,FR,23,Heat,-0.0,Import
DK,NO,23,Heat,0.0,Import
DK,DK,23,Heat,0.0,Import
DK,UK,23,Heat,0.0,Import
UK,DE,23,Heat,0.0,Import
UK,FR,23,Heat,-0.0,Import
UK,NO,23,Heat,0.0,Import
UK,DK,23,Heat,-0.0,Import
UK,UK,23,Heat,0.0,Import
DE,DE,24,Heat,0.0,Import
DE,FR,24,Heat,-0.0,Import
DE,NO,24,Heat,0.0,Import
DE,DK,24,Heat,-0.0,Import
DE,UK,24,Heat,-0.0,Import
FR,DE,24,Heat,0.0,Import
FR,FR,24,Heat,0.0,Import
FR,NO,24,Heat,0.0,Import
FR,DK,24,Heat,0.0,Import
FR,UK,24,Heat,0.0,Import
NO,DE,24,Heat,0.0,Import
NO,FR,24,Heat,-0.0,Import
NO,NO,24,Heat,0.0,Import
NO,DK,24,Heat,-0.0,Import
NO,UK,24,Heat,-0.0,Import
DK,DE,24,Heat,0.0,Import
DK,FR,24,Heat,-0.0,Import
DK,NO,24,Heat,0.0,Import
DK,DK,24,Heat,0.0,Import
DK,UK,24,Heat,0.0,Import
UK,DE,24,Heat,0.0,Import
UK,FR,24,Heat,-0.0,Import
UK,NO,24,Heat,0.0,Import
UK,DK,24,Heat,-0.0,Import
UK,UK,24,Heat,0.0,Import
DE,DE,25,Heat,0.0,Import
DE,FR,25,Heat,-0.0,Import
DE,NO,25,Heat,-0.0,Import
DE,DK,25,Heat,-0.0,Import
DE,UK,25,Heat,-0.0,Import
FR,DE,25,Heat,0.0,Import
FR,FR,25,Heat,0.0,Import
FR,NO,25,Heat,0.0,Import
FR,DK,25,Heat,0.0,Import
FR,UK,25,Heat,0.0,Import
NO,DE,25,Heat,0.0,Import
NO,FR,25,Heat,-0.0,Import
NO,NO,25,Heat,0.0,Import
NO,DK,25,Heat,0.0,Import
NO,UK,25,Heat,-0.0,Import
DK,DE,25,Heat,0.0,Import
DK,FR,25,Heat,-0.0,Import
DK,NO,25,Heat,-0.0,Import
DK,DK,25,Heat,0.0,Import
DK,UK,25,Heat,-0.0,Import
UK,DE,25,Heat,0.0,Import
UK,FR,25,Heat,-0.0,Import
UK,NO,25,Heat,0.0,Import
UK,DK,25,Heat,0.0,Import
UK,UK,25,Heat,0.0,Import
DE,DE,26,Heat,0.0,Import
DE,FR,26,Heat,-0.0,Import
DE,NO,26,Heat,-0.0,Import
DE,DK,26,Heat,-0.0,Import
DE,UK,26,Heat,-0.0,Import
FR,DE,26,Heat,0.0,Import
FR,FR,26,Heat,0.0,Import
FR,NO,26,Heat,0.0,Import
FR,DK,26,Heat,0.0,Import
FR,UK,26,Heat,0.0,Import
NO,DE,26,Heat,0.0,Import
NO,FR,26,Heat,-0.0,Import
NO,NO,26,Heat,0.0,Import
NO,DK,26,Heat,0.0,Import
NO,UK,26,Heat,-0.0,Import
DK,DE,26,Heat,0.0,Import
DK,FR,26,Heat,-0.0,Import
DK,NO,26,Heat,-0.0,Import
DK,DK,26,Heat,0.0,Import
DK,UK,26,Heat,-0.0,Import
UK,DE,26,Heat,0.0,Import
UK,FR,26,Heat,-0.0,Import
UK,NO,26,Heat,0.0,Import
UK,DK,26,Heat,0.0,Import
UK,UK,26,Heat,0.0,Import
DE,DE,27,Heat,0.0,Import
DE,FR,27,Heat,-0.0,Import
DE,NO,27,Heat,-0.0,Import
DE,DK,27,Heat,-0.0,Import
DE,UK,27,Heat,-0.0,Import
FR,DE,27,Heat,0.0,Import
FR,FR,27,Heat,0.0,Import
FR,NO,27,Heat,0.0,Import
FR,DK,27,Heat,0.0,Import
FR,UK,27,Heat,0.0,Import
NO,DE,27,Heat,0.0,Import
NO,FR,27,Heat,-0.0,Import
NO,NO,27,Heat,0.0,Import
NO,DK,27,Heat,-0.0,Import
NO,UK,27,Heat,-0.0,Import
DK,DE,27,Heat,0.0,Import
DK,FR,27,Heat,-0.0,Import
DK,NO,27,Heat,0.0,Import
DK,DK,27,Heat,0.0,Import
DK,UK,27,Heat,-0.0,Import
UK,DE,27,Heat,0.0,Import
UK,FR,27,Heat,-0.0,Import
UK,NO,27,Heat,0.0,Import
UK,DK,27,Heat,0.0,Import
UK,UK,27,Heat,0.0,Import
DE,DE,28,Heat,0.0,Import
DE,FR,28,Heat,-0.0,Import
DE,NO,28,Heat,0.0,Import
DE,DK,28,Heat,-0.0,Import
DE,UK,28,Heat,-0.0,Import
FR,DE,28,Heat,0.0,Import
FR,FR,28,Heat,0.0,Import
FR,NO,28,Heat,0.0,Import
FR,DK,28,Heat,0.0,Import
FR,UK,28,Heat,0.0,Import
NO,DE,28,Heat,0.0,Import
NO,FR,28,Heat,-0.0,Import
NO,NO,28,Heat,0.0,Import
NO,DK,28,Heat,-0.0,Import
NO,UK,28,Heat,-0.0,Import
DK,DE,28,Heat,0.0,Import
DK,FR,28,Heat,-0.0,Import
DK,NO,28,Heat,0.0,Import
DK,DK,28,Heat,0.0,Import
DK,UK,28,Heat,-0.0,Import
UK,DE,28,Heat,0.0,Import
UK,FR,28,Heat,-0.0,Import
UK,NO,28,Heat,0.0,Import
UK,DK,28,Heat,0.0,Import
UK,UK,28,Heat,0.0,Import
DE,DE,29,Heat,0.0,Import
DE,FR,29,Heat,-0.0,Import
DE,NO,29,Heat,0.0,Import
DE,DK,29,Heat,-0.0,Import
DE,UK,29,Heat,-0.0,Import
FR,DE,29,Heat,0.0,Import
FR,FR,29,Heat,0.0,Import
FR,NO,29,Heat,0.0,Import
FR,DK,29,Heat,0.0,Import
FR,UK,29,Heat,0.0,Import
NO,DE,29,Heat,0.0,Import
NO,FR,29,Heat,-0.0,Import
NO,NO,29,Heat,0.0,Import
NO,DK,29,Heat,-0.0,Import
NO,UK,29,Heat,-0.0,Import
DK,DE,29,Heat,0.0,Import
DK,FR,29,Heat,-0.0,Import
DK,NO,29,Heat,0.0,Import
DK,DK,29,Heat,0.0,Import
DK,UK,29,Heat,-0.0,Import
UK,DE,29,Heat,0.0,Import
UK,FR,29,Heat,-0.0,Import
UK,NO,29,Heat,0.0,Import
UK,DK,29,Heat,0.0,Import
UK,UK,29,Heat,0.0,Import
DE,DE,30,Heat,0.0,Import
DE,FR,30,Heat,-0.0,Import
DE,NO,30,Heat,-0.0,Import
DE,DK,30,Heat,-0.0,Import
DE,UK,30,Heat,-0.0,Import
FR,DE,30,Heat,0.0,Import
FR,FR,30,Heat,0.0,Import
FR,NO,30,Heat,0.0,Import
FR,DK,30,Heat,0.0,Import
FR,UK,30,Heat,0.0,Import
NO,DE,30,Heat,0.0,Import
NO,FR,30,Heat,-0.0,Import
NO,NO,30,Heat,0.0,Import
NO,DK,30,Heat,0.0,Import
NO,UK,30,Heat,-0.0,Import
DK,DE,30,Heat,0.0,Import
DK,FR,30,Heat,-0.0,Import
DK,NO,30,Heat,-0.0,Import
DK,DK,30,Heat,0.0,Import
DK,UK,30,Heat,-0.0,Import
UK,DE,30,Heat,0.0,Import
UK,FR,30,Heat,-0.0,Import
UK,NO,30,Heat,0.0,Import
UK,DK,30,Heat,0.0,Import
UK,UK,30,Heat,0.0,Import
DE,DE,31,Heat,0.0,Import
DE,FR,31,Heat,-0.0,Import
DE,NO,31,Heat,-0.0,Import
DE,DK,31,Heat,-0.0,Import
DE,UK,31,Heat,-0.0,Import
FR,DE,31,Heat,0.0,Import
FR,FR,31,Heat,0.0,Import
FR,NO,31,Heat,0.0,Import
FR,DK,31,Heat,0.0,Import
FR,UK,31,Heat,0.0,Import
NO,DE,31,Heat,0.0,Import
NO,FR,31,Heat,-0.0,Import
NO,NO,31,Heat,0.0,Import
NO,DK,31,Heat,0.0,Import
NO,UK,31,Heat,-0.0,Import
DK,DE,31,Heat,0.0,Import
DK,FR,31,Heat,-0.0,Import
DK,NO,31,Heat,-0.0,Import
DK,DK,31,Heat,0.0,Import
DK,UK,31,Heat,-0.0,Import
UK,DE,31,Heat,0.0,Import
UK,FR,31,Heat,-0.0,Import
UK,NO,31,Heat,0.0,Import
UK,DK,31,Heat,0.0,Import
UK,UK,31,Heat,0.0,Import
DE,DE,32,Heat,0.0,Import
DE,FR,32,Heat,-0.0,Import
DE,NO,32,Heat,-0.0,Import
DE,DK,32,Heat,0.0,Import
DE,UK,32,Heat,0.0,Import
FR,DE,32,Heat,0.0,Import
FR,FR,32,Heat,0.0,Import
FR,NO,32,Heat,0.0,Import
FR,DK,32,Heat,0.0,Import
FR,UK,32,Heat,0.0,Import
NO,DE,32,Heat,0.0,Import
NO,FR,32,Heat,-0.0,Import
NO,NO,32,Heat,0.0,Import
NO,DK,32,Heat,0.0,Import
NO,UK,32,Heat,0.0,Import
DK,DE,32,Heat,-0.0,Import
DK,FR,32,Heat,-0.0,Import
DK,NO,32,Heat,-0.0,Import
DK,DK,32,Heat,0.0,Import
DK,UK,32,Heat,-0.0,Import
UK,DE,32,Heat,-0.0,Import
UK,FR,32,Heat,-0.0,Import
UK,NO,32,Heat,-0.0,Import
UK,DK,32,Heat,0.0,Import
UK,UK,32,Heat,0.0,Import
DE,DE,33,Heat,0.0,Import
DE,FR,33,Heat,-0.0,Import
DE,NO,33,Heat,0.0,Import
DE,DK,33,Heat,-0.0,Import
DE,UK,33,Heat,-0.0,Import
FR,DE,33,Heat,0.0,Import
FR,FR,33,Heat,0.0,Import
FR,NO,33,Heat,0.0,Import
FR,DK,33,Heat,0.0,Import
FR,UK,33,Heat,0.0,Import
NO,DE,33,Heat,0.0,Import
NO,FR,33,Heat,-0.0,Import
NO,NO,33,Heat,0.0,Import
NO,DK,33,Heat,-0.0,Import
NO,UK,33,Heat,-0.0,Import
DK,DE,33,Heat,0.0,Import
DK,FR,33,Heat,-0.0,Import
DK,NO,33,Heat,0.0,Import
DK,DK,33,Heat,0.0,Import
DK,UK,33,Heat,0.0,Import
UK,DE,33,Heat,0.0,Import
UK,FR,33,Heat,-0.0,Import
UK,NO,33,Heat,0.0,Import
UK,DK,33,Heat,-0.0,Import
UK,UK,33,Heat,0.0,Import
DE,DE,34,Heat,0.0,Import
DE,FR,34,Heat,-0.0,Import
DE,NO,34,Heat,0.0,Import
DE,DK,34,Heat,-0.0,Import
DE,UK,34,Heat,0.0,Import
FR,DE,34,Heat,0.0,Import
FR,FR,34,Heat,0.0,Import
FR,NO,34,Heat,0.0,Import
FR,DK,34,Heat,-0.0,Import
FR,UK,34,Heat,0.0,Import
NO,DE,34,Heat,0.0,Import
NO,FR,34,Heat,-0.0,Import
NO,NO,34,Heat,0.0,Import
NO,DK,34,Heat,-0.0,Import
NO,UK,34,Heat,0.0,Import
DK,DE,34,Heat,0.0,Import
DK,FR,34,Heat,0.0,Import
DK,NO,34,Heat,0.0,Import
DK,DK,34,Heat,0.0,Import
DK,UK,34,Heat,0.0,Import
UK,DE,34,Heat,-0.0,Import
UK,FR,34,Heat,-0.0,Import
UK,NO,34,Heat,-0.0,Import
UK,DK,34,Heat,-0.0,Import
UK,UK,34,Heat,0.0,Import
DE,DE,35,Heat,0.0,Import
DE,FR,35,Heat,-0.0,Import
DE,NO,35,Heat,0.0,Import
DE,DK,35,Heat,-0.0,Import
DE,UK,35,Heat,0.0,Import
FR,DE,35,Heat,0.0,Import
FR,FR,35,Heat,0.0,Import
FR,NO,35,Heat,0.0,Import
FR,DK,35,Heat,-0.0,Import
FR,UK,35,Heat,0.0,Import
NO,DE,35,Heat,0.0,Import
NO,FR,35,Heat,-0.0,Import
NO,NO,35,Heat,0.0,Import
NO,DK,35,Heat,-0.0,Import
NO,UK,35,Heat,0.0,Import
DK,DE,35,Heat,0.0,Import
DK,FR,35,Heat,0.0,Import
DK,NO,35,Heat,0.0,Import
DK,DK,35,Heat,0.0,Import
DK,UK,35,Heat,0.0,Import
UK,DE,35,Heat,-0.0,Import
UK,FR,35,Heat,-0.0,Import
UK,NO,35,Heat,-0.0,Import
UK,DK,35,Heat,-0.0,Import
UK,UK,35,Heat,0.0,Import
DE,DE,36,Heat,0.0,Import
DE,FR,36,Heat,-0.0,Import
DE,NO,36,Heat,0.0,Import
DE,DK,36,Heat,-0.0,Import
DE,UK,36,Heat,0.0,Import
FR,DE,36,Heat,0.0,Import
FR,FR,36,Heat,0.0,Import
FR,NO,36,Heat,0.0,Import
FR,DK,36,Heat,-0.0,Import
FR,UK,36,Heat,0.0,Import
NO,DE,36,Heat,0.0,Import
NO,FR,36,Heat,-0.0,Import
NO,NO,36,Heat,0.0,Import
NO,DK,36,Heat,-0.0,Import
NO,UK,36,Heat,0.0,Import
DK,DE,36,Heat,0.0,Import
DK,FR,36,Heat,0.0,Import
DK,NO,36,Heat,0.0,Import
DK,DK,36,Heat,0.0,Import
DK,UK,36,Heat,0.0,Import
UK,DE,36,Heat,-0.0,Import
UK,FR,36,Heat,-0.0,Import
UK,NO,36,Heat,-0.0,Import
UK,DK,36,Heat,-0.0,Import
UK,UK,36,Heat,0.0,Import
DE,DE,37,Heat,0.0,Import
DE,FR,37,Heat,-0.0,Import
DE,NO,37,Heat,0.0,Import
DE,DK,37,Heat,-0.0,Import
DE,UK,37,Heat,-0.0,Import
FR,DE,37,Heat,0.0,Import
FR,FR,37,Heat,0.0,Import
FR,NO,37,Heat,0.0,Import
FR,DK,37,Heat,0.0,Import
FR,UK,37,Heat,0.0,Import
NO,DE,37,Heat,0.0,Import
NO,FR,37,Heat,-0.0,Import
NO,NO,37,Heat,0.0,Import
NO,DK,37,Heat,-0.0,Import
NO,UK,37,Heat,-0.0,Import
DK,DE,37,Heat,0.0,Import
DK,FR,37,Heat,-0.0,Import
DK,NO,37,Heat,0.0,Import
DK,DK,37,Heat,0.0,Import
DK,UK,37,Heat,-0.0,Import
UK,DE,37,Heat,0.0,Import
UK,FR,37,Heat,-0.0,Import
UK,NO,37,Heat,0.0,Import
UK,DK,37,Heat,0.0,Import
UK,UK,37,Heat,0.0,Import
DE,DE,38,Heat,0.0,Import
DE,FR,38,Heat,-0.0,Import
DE,NO,38,Heat,0.0,Import
DE,DK,38,Heat,-0.0,Import
DE,UK,38,Heat,-0.0,Import
FR,DE,38,Heat,0.0,Import
FR,FR,38,Heat,0.0,Import
FR,NO,38,Heat,0.0,Import
FR,DK,38,Heat,0.0,Import
FR,UK,38,Heat,0.0,Import
NO,DE,38,Heat,0.0,Import
NO,FR,38,Heat,-0.0,Import
NO,NO,38,Heat,0.0,Import
NO,DK,38,Heat,-0.0,Import
NO,UK,38,Heat,-0.0,Import
DK,DE,38,Heat,0.0,Import
DK,FR,38,Heat,-0.0,Import
DK,NO,38,Heat,0.0,Import
DK,DK,38,Heat,0.0,Import
DK,UK,38,Heat,-0.0,Import
UK,DE,38,Heat,0.0,Import
UK,FR,38,Heat,-0.0,Import
UK,NO,38,Heat,0.0,Import
UK,DK,38,Heat,0.0,Import
UK,UK,38,Heat,0.0,Import
DE,DE,39,Heat,0.0,Import
DE,FR,39,Heat,-0.0,Import
DE,NO,39,Heat,0.0,Import
DE,DK,39,Heat,-0.0,Import
DE,UK,39,Heat,-0.0,Import
FR,DE,39,Heat,0.0,Import
FR,FR,39,Heat,0.0,Import
FR,NO,39,Heat,0.0,Import
FR,DK,39,Heat,0.0,Import
FR,UK,39,Heat,0.0,Import
NO,DE,39,Heat,0.0,Import
NO,FR,39,Heat,-0.0,Import
NO,NO,39,Heat,0.0,Import
NO,DK,39,Heat,-0.0,Import
NO,UK,39,Heat,-0.0,Import
DK,DE,39,Heat,0.0,Import
DK,FR,39,Heat,-0.0,Import
DK,NO,39,Heat,0.0,Import
DK,DK,39,Heat,0.0,Import
DK,UK,39,Heat,-0.0,Import
UK,DE,39,Heat,0.0,Import
UK,FR,39,Heat,-0.0,Import
UK,NO,39,Heat,0.0,Import
UK,DK,39,Heat,0.0,Import
UK,UK,39,Heat,0.0,Import
DE,DE,40,Heat,0.0,Import
DE,FR,40,Heat,-0.0,Import
DE,NO,40,Heat,0.0,Import
DE,DK,40,Heat,-0.0,Import
DE,UK,40,Heat,-0.0,Import
FR,DE,40,Heat,0.0,Import
FR,FR,40,Heat,0.0,Import
FR,NO,40,Heat,0.0,Import
FR,DK,40,Heat,0.0,Import
FR,UK,40,Heat,0.0,Import
NO,DE,40,Heat,0.0,Import
NO,FR,40,Heat,-0.0,Import
NO,NO,40,Heat,0.0,Import
NO,DK,40,Heat,-0.0,Import
NO,UK,40,Heat,-0.0,Import
DK,DE,40,Heat,0.0,Import
DK,FR,40,Heat,-0.0,Import
DK,NO,40,Heat,0.0,Import
DK,DK,40,Heat,0.0,Import
DK,UK,40,Heat,-0.0,Import
UK,DE,40,Heat,0.0,Import
UK,FR,40,Heat,-0.0,Import
UK,NO,40,Heat,0.0,Import
UK,DK,40,Heat,0.0,Import
UK,UK,40,Heat,0.0,Import
DE,DE,41,Heat,0.0,Import
DE,FR,41,Heat,-0.0,Import
DE,NO,41,Heat,0.0,Import
DE,DK,41,Heat,-0.0,Import
DE,UK,41,Heat,-0.0,Import
FR,DE,41,Heat,0.0,Import
FR,FR,41,Heat,0.0,Import
FR,NO,41,Heat,0.0,Import
FR,DK,41,Heat,0.0,Import
FR,UK,41,Heat,0.0,Import
NO,DE,41,Heat,0.0,Import
NO,FR,41,Heat,-0.0,Import
NO,NO,41,Heat,0.0,Import
NO,DK,41,Heat,-0.0,Import
NO,UK,41,Heat,-0.0,Import
DK,DE,41,Heat,0.0,Import
DK,FR,41,Heat,-0.0,Import
DK,NO,41,Heat,0.0,Import
DK,DK,41,Heat,0.0,Import
DK,UK,41,Heat,-0.0,Import
UK,DE,41,Heat,0.0,Import
UK,FR,41,Heat,-0.0,Import
UK,NO,41,Heat,0.0,Import
UK,DK,41,Heat,0.0,Import
UK,UK,41,Heat,0.0,Import
DE,DE,42,Heat,0.0,Import
DE,FR,42,Heat,-0.0,Import
DE,NO,42,Heat,0.0,Import
DE,DK,42,Heat,-0.0,Import
DE,UK,42,Heat,-0.0,Import
FR,DE,42,Heat,0.0,Import
FR,FR,42,Heat,0.0,Import
FR,NO,42,Heat,0.0,Import
FR,DK,42,Heat,0.0,Import
FR,UK,42,Heat,0.0,Import
NO,DE,42,Heat,0.0,Import
NO,FR,42,Heat,-0.0,Import
NO,NO,42,Heat,0.0,Import
NO,DK,42,Heat,-0.0,Import
NO,UK,42,Heat,-0.0,Import
DK,DE,42,Heat,0.0,Import
DK,FR,42,Heat,-0.0,Import
DK,NO,42,Heat,0.0,Import
DK,DK,42,Heat,0.0,Import
DK,UK,42,Heat,0.0,Import
UK,DE,42,Heat,0.0,Import
UK,FR,42,Heat,-0.0,Import
UK,NO,42,Heat,0.0,Import
UK,DK,42,Heat,-0.0,Import
UK,UK,42,Heat,0.0,Import
DE,DE,43,Heat,0.0,Import
DE,FR,43,Heat,-0.0,Import
DE,NO,43,Heat,0.0,Import
DE,DK,43,Heat,-0.0,Import
DE,UK,43,Heat,-0.0,Import
FR,DE,43,Heat,0.0,Import
FR,FR,43,Heat,0.0,Import
FR,NO,43,Heat,0.0,Import
FR,DK,43,Heat,0.0,Import
FR,UK,43,Heat,0.0,Import
NO,DE,43,Heat,0.0,Import
NO,FR,43,Heat,-0.0,Import
NO,NO,43,Heat,0.0,Import
NO,DK,43,Heat,-0.0,Import
NO,UK,43,Heat,-0.0,Import
DK,DE,43,Heat,0.0,Import
DK,FR,43,Heat,-0.0,Import
DK,NO,43,Heat,0.0,Import
DK,DK,43,Heat,0.0,Import
DK,UK,43,Heat,0.0,Import
UK,DE,43,Heat,0.0,Import
UK,FR,43,Heat,-0.0,Import
UK,NO,43,Heat,0.0,Import
UK,DK,43,Heat,-0.0,Import
UK,UK,43,Heat,0.0,Import
DE,DE,44,Heat,0.0,Import
DE,FR,44,Heat,-0.0,Import
DE,NO,44,Heat,0.0,Import
DE,DK,44,Heat,-0.0,Import
DE,UK,44,Heat,-0.0,Import
FR,DE,44,Heat,0.0,Import
FR,FR,44,Heat,0.0,Import
FR,NO,44,Heat,0.0,Import
FR,DK,44,Heat,0.0,Import
FR,UK,44,Heat,0.0,Import
NO,DE,44,Heat,0.0,Import
NO,FR,44,Heat,-0.0,Import
NO,NO,44,Heat,0.0,Import
NO,DK,44,Heat,-0.0,Import
NO,UK,44,Heat,-0.0,Import
DK,DE,44,Heat,0.0,Import
DK,FR,44,Heat,-0.0,Import
DK,NO,44,Heat,0.0,Import
DK,DK,44,Heat,0.0,Import
DK,UK,44,Heat,0.0,Import
UK,DE,44,Heat,0.0,Import
UK,FR,44,Heat,-0.0,Import
UK,NO,44,Heat,0.0,Import
UK,DK,44,Heat,-0.0,Import
UK,UK,44,Heat,0.0,Import
DE,DE,45,Heat,0.0,Import
DE,FR,45,Heat,-0.0,Import
DE,NO,45,Heat,0.0,Import
